,date net balance,raw net balance,net balance,date S&P 500,raw S&P 500,S&P 500,date BofA AAA bond,raw BofA AAA bond,BofA AAA bond,date BTC-USD,raw BTC-USD,BTC-USD,date MSCI REIT,raw MSCI REIT,MSCI REIT
2417,2015-12-26,52138.43116,1560.04209,,,0,,,0,2021-08-24,47706.11719,178143.5084,,,0
2418,2015-12-26,52138.43116,1560.04209,,,0,,,0,2021-08-25,48960.78906,182828.6864,,,0
2419,2015-12-26,51638.43116,1545.081513,,,0,,,0,2021-08-26,46942.21875,175290.9696,,,0
2420,2015-12-26,51638.43116,1545.081513,,,0,,,0,2021-08-27,49058.66797,183194.1844,,,0
2421,2015-12-26,51138.43116,1530.120935,,,0,,,0,2021-08-28,48902.40234,182610.6595,,,0
2422,2015-12-26,51332.8756,1535.938938,,,0,,,0,2021-08-29,48829.83203,182339.6685,,,0
2423,2015-12-26,52257.05593,1563.591481,,,0,,,0,2021-08-30,47054.98438,175712.0574,,,0
2424,2015-12-26,52257.05593,1563.591481,,,0,,,0,2021-08-31,47166.6875,176129.1777,,,0
2425,2015-12-26,52961.58162,1584.671703,,,0,,,0,2021-09-01,48847.02734,182403.879,,,0
2426,2015-12-26,52961.58162,1584.671703,,,0,,,0,2021-09-02,49327.72266,184198.8846,,,0
2427,2015-12-26,53646.74227,1605.172501,,,0,,,0,2021-09-03,50025.375,186804.0481,,,0
2428,2015-12-26,53646.74227,1605.172501,,,0,,,0,2021-09-04,49944.625,186502.5126,,,0
2429,2015-12-26,53646.74227,1605.172501,,,0,,,0,2021-09-05,51753.41016,193256.8526,,,0
2430,2015-12-26,54125.53336,1619.498484,,,0,,,0,2021-09-06,52633.53516,196543.4029,,,0
2431,2015-12-26,54125.53336,1619.498484,,,0,,,0,2021-09-07,46811.12891,174801.4558,,,0
2432,2015-12-26,54125.53336,1619.498484,,,0,,,0,2021-09-08,46091.39063,172113.8193,,,0
2433,2015-12-26,54125.53336,1619.498484,,,0,,,0,2021-09-09,46391.42188,173234.1917,,,0
2434,2015-12-26,54125.53336,1619.498484,,,0,,,0,2021-09-10,44883.91016,167604.8628,,,0
2435,2015-12-27,54125.53336,1619.498484,,,0,,,0,2021-09-11,45201.45703,168790.6418,,,0
2436,2015-12-27,54386.60755,1627.310125,,,0,,,0,2021-09-12,46063.26953,172008.8099,,,0
2437,2015-12-27,54386.60755,1627.310125,,,0,,,0,2021-09-13,44963.07422,167900.4761,,,0
2438,2015-12-27,53886.60755,1612.349548,,,0,,,0,2021-09-14,47092.49219,175852.1186,,,0
2439,2015-12-27,53386.60755,1597.38897,,,0,,,0,2021-09-15,48176.34766,179899.4363,,,0
2440,2015-12-27,53386.60755,1597.38897,,,0,,,0,2021-09-16,47783.35938,178431.9451,,,0
2441,2015-12-27,52886.60755,1582.428392,,,0,,,0,2021-09-17,47267.51953,176505.7032,,,0
2442,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-18,48278.36328,180280.3816,,,0
2443,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-19,47260.21875,176478.4407,,,0
2444,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-20,42843.80078,159986.7152,,,0
2445,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-21,40693.67578,151957.7488,,,0
2446,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-22,43574.50781,162715.3111,,,0
2447,2015-12-27,53084.46331,1588.348465,,,0,,,0,2021-09-23,44895.09766,167646.639,,,0
2448,2015-12-27,53272.20277,1593.965847,,,0,,,0,2021-09-24,42839.75,159971.5888,,,0
2449,2015-12-27,53746.39632,1608.154265,,,0,,,0,2021-09-25,42716.59375,159511.7005,,,0
2450,2015-12-27,53746.39632,1608.154265,,,0,,,0,2021-09-26,43208.53906,161348.7157,,,0
2451,2015-12-27,53246.39632,1593.193688,,,0,,,0,2021-09-27,42235.73047,157716.0676,,,0
2452,2015-12-27,53246.39632,1593.193688,,,0,,,0,2021-09-28,41034.54297,153230.6102,,,0
2453,2015-12-28,53246.39632,1593.193688,,,0,,,0,2021-09-29,41564.36328,155209.0578,,,0
2454,2015-12-28,52746.39632,1578.23311,,,0,,,0,2021-09-30,43790.89453,163523.3393,,,0
2455,2015-12-28,53455.7664,1599.458282,,,0,,,0,2021-10-01,48116.94141,179677.6024,,,0
2456,2015-12-28,53105.7664,1588.985878,,,0,,,0,2021-10-02,47711.48828,178163.565,,,0
2457,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-03,48199.95313,179987.5836,,,0
2458,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-04,49112.90234,183396.7056,,,0
2459,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-05,51514.8125,192365.8846,,,0
2460,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-06,55361.44922,206729.941,,,0
2461,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-07,53805.98438,200921.5462,,,0
2462,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-08,53967.84766,201525.9738,,,0
2463,2015-12-28,52605.7664,1574.0253,,,0,,,0,2021-10-09,54968.22266,205261.56,,,0
2464,2015-12-28,52355.7664,1566.545012,,,0,,,0,2021-10-10,54771.57813,204527.2527,,,0
2465,2015-12-29,52005.7664,1556.072607,,,0,,,0,2021-10-11,57484.78906,214658.8867,,,0
2466,2015-12-29,52399.28491,1567.847136,,,0,,,0,2021-10-12,56041.05859,209267.7287,,,0
2467,2015-12-29,52857.61825,1581.560999,,,0,,,0,2021-10-13,57401.09766,214346.3674,,,0
2468,2015-12-29,52857.61825,1581.560999,,,0,,,0,2021-10-14,57321.52344,214049.2225,,,0
2469,2015-12-29,52857.61825,1581.560999,,,0,,,0,2021-10-15,61593.94922,230003.2544,,,0
2470,2015-12-29,53090.83691,1588.539171,,,0,,,0,2021-10-16,60892.17969,227382.7166,,,0
2471,2015-12-29,52840.83691,1581.058882,,,0,,,0,2021-10-17,61553.61719,229852.6471,,,0
2472,2015-12-29,52840.83691,1581.058882,,,0,,,0,2021-10-18,62026.07813,231616.9041,,,0
2473,2015-12-29,52340.83691,1566.098304,,,0,,,0,2021-10-19,64261.99219,239966.2228,,,0
2474,2015-12-29,52594.4601,1573.687003,,,0,,,0,2021-10-20,65992.83594,246429.515,,,0
2475,2015-12-29,52594.4601,1573.687003,,,0,,,0,2021-10-21,62210.17188,232304.3443,,,0
2476,2015-12-29,52594.4601,1573.687003,,,0,,,0,2021-10-22,60692.26563,226636.2003,,,0
2477,2015-12-29,52594.4601,1573.687003,,,0,,,0,2021-10-23,61393.61719,229255.1774,,,0
2478,2015-12-29,52984.07049,1585.344596,,,0,,,0,2021-10-24,60930.83594,227527.0662,,,0
2479,2015-12-29,52984.07049,1585.344596,,,0,,,0,2021-10-25,63039.82422,235402.4204,,,0
2480,2015-12-29,52734.07049,1577.864307,,,0,,,0,2021-10-26,60363.79297,225409.6223,,,0
2481,2015-12-29,52995.14468,1585.675949,,,0,,,0,2021-10-27,58482.38672,218384.1017,,,0
2482,2015-12-29,52995.14468,1585.675949,,,0,,,0,2021-10-28,60622.13672,226374.3259,,,0
2483,2015-12-29,52995.14468,1585.675949,,,0,,,0,2021-10-29,62227.96484,232370.7866,,,0
2484,2015-12-29,52745.14468,1578.19566,,,0,,,0,2021-10-30,61888.83203,231104.4016,,,0
2485,2015-12-30,52245.14468,1563.235082,,,0,,,0,2021-10-31,61318.95703,228976.3825,,,0
2486,2015-12-30,52245.14468,1563.235082,,,0,,,0,2021-11-01,61004.40625,227801.7914,,,0
2487,2015-12-30,52245.14468,1563.235082,,,0,,,0,2021-11-02,63226.40234,236099.1378,,,0
2488,2015-12-30,51995.14468,1555.754793,,,0,,,0,2021-11-03,62970.04688,235141.8588,,,0
2489,2015-12-30,51995.14468,1555.754793,,,0,,,0,2021-11-04,61452.23047,229474.0503,,,0
2490,2015-12-30,51995.14468,1555.754793,,,0,,,0,2021-11-05,61125.67578,228254.6344,,,0
2491,2015-12-30,52636.81135,1574.954201,,,0,,,0,2021-11-06,61527.48047,229755.0477,,,0
2492,2015-12-30,52636.81135,1574.954201,,,0,,,0,2021-11-07,63326.98828,236474.7444,,,0
2493,2015-12-30,52636.81135,1574.954201,,,0,,,0,2021-11-08,67566.82813,252307.0944,,,0
2494,2015-12-30,52636.81135,1574.954201,,,0,,,0,2021-11-09,66971.82813,250085.2538,,,0
2495,2015-12-31,52636.81135,1574.954201,,,0,,,0,2021-11-10,64995.23047,242704.2708,,,0
2496,2015-12-31,52636.81135,1574.954201,,,0,,,0,2021-11-11,64949.96094,242535.2259,,,0
2497,2015-12-31,52636.81135,1574.954201,,,0,,,0,2021-11-12,64155.94141,239570.2094,,,0
2498,2015-12-31,52636.81135,1574.954201,,,0,,,0,2021-11-13,64469.52734,240741.1976,,,0
2499,2015-12-31,52636.81135,1574.954201,,,0,,,0,2021-11-14,65466.83984,244465.3478,,,0
2500,2015-12-31,53182.2659,1591.274831,,,0,,,0,2021-11-15,63557.87109,237336.9037,,,0
2501,2015-12-31,53182.2659,1591.274831,,,0,,,0,2021-11-16,60161.24609,224653.2747,,,0
2502,2015-12-31,53182.2659,1591.274831,,,0,,,0,2021-11-17,60368.01172,225425.3759,,,0
2503,2015-12-31,53644.63891,1605.109566,,,0,,,0,2021-11-18,56942.13672,212632.5219,,,0
2504,2015-12-31,53644.63891,1605.109566,,,0,,,0,2021-11-19,58119.57813,217029.307,,,0
2505,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-20,59697.19531,222920.4228,,,0
2506,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-21,58730.47656,219310.5153,,,0
2507,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-22,56289.28906,210194.6675,,,0
2508,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-23,57569.07422,214973.6231,,,0
2509,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-24,56280.42578,210161.5703,,,0
2510,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-25,57274.67969,213874.2992,,,0
2511,2015-12-31,53144.63891,1590.148988,,,0,,,0,2021-11-26,53569.76563,200039.4615,,,0
2512,2015-12-31,52894.63891,1582.6687,,,0,,,0,2021-11-27,54815.07813,204689.6898,,,0
2513,2016-01-01,53191.37804,1591.547477,,,0,,,0,2021-11-28,57248.45703,213776.3789,,,0
2514,2016-01-01,52841.37804,1581.075073,,,0,,,0,2021-11-29,57806.56641,215860.4631,,,0
2515,2016-01-01,52841.37804,1581.075073,,,0,,,0,2021-11-30,57005.42578,212868.8551,,,0
2516,2016-01-01,53114.10531,1589.235388,,,0,,,0,2021-12-01,57229.82813,213706.8151,,,0
2517,2016-01-02,53333.6175,1595.803446,,,0,,,0,2021-12-02,56477.81641,210898.6636,,,0
2518,2016-01-02,53333.6175,1595.803446,,,0,,,0,2021-12-03,53598.24609,200145.8128,,,0
2519,2016-01-02,52833.6175,1580.842869,,,0,,,0,2021-12-04,49200.70313,183724.5701,,,0
2520,2016-01-02,52833.6175,1580.842869,,,0,,,0,2021-12-05,49368.84766,184352.453,,,0
2521,2016-01-02,52833.6175,1580.842869,,,0,,,0,2021-12-06,50582.625,188884.9232,,,0
2522,2016-01-02,53044.24021,1587.144944,,,0,,,0,2021-12-07,50700.08594,189323.5442,,,0
2523,2016-01-02,53044.24021,1587.144944,,,0,,,0,2021-12-08,50504.79688,188594.2985,,,0
2524,2016-01-02,53254.86292,1593.447018,,,0,,,0,2021-12-09,47672.12109,178016.5606,,,0
2525,2016-01-02,53004.86292,1585.96673,,,0,,,0,2021-12-10,47243.30469,176415.2805,,,0
2526,2016-01-02,53312.18,1595.162011,,,0,,,0,2021-12-11,49362.50781,184328.7788,,,0
2527,2016-01-02,53312.18,1595.162011,,,0,,,0,2021-12-12,50098.33594,187076.4978,,,0
2528,2016-01-02,53657.18,1605.48481,,,0,,,0,2021-12-13,46737.48047,174526.4388,,,0
2529,2016-01-02,53407.18,1598.004521,,,0,,,0,2021-12-14,46612.63281,174060.2345,,,0
2530,2016-01-02,53407.18,1598.004521,,,0,,,0,2021-12-15,48896.72266,182589.4505,,,0
2531,2016-01-02,53407.18,1598.004521,,,0,,,0,2021-12-16,47665.42578,177991.5591,,,0
2532,2016-01-02,53407.18,1598.004521,,,0,,,0,2021-12-17,46202.14453,172527.3949,,,0
2533,2016-01-02,53407.18,1598.004521,,,0,,,0,2021-12-18,46848.77734,174942.0421,,,0
2534,2016-01-02,53740.08816,1607.965518,,,0,,,0,2021-12-19,46707.01563,174412.6774,,,0
2535,2016-01-02,53740.08816,1607.965518,,,0,,,0,2021-12-20,46880.27734,175059.6689,,,0
2536,2016-01-02,54198.42149,1621.679381,,,0,,,0,2021-12-21,48936.61328,182738.4095,,,0
2537,2016-01-02,54815.97469,1640.157286,,,0,,,0,2021-12-22,48628.51172,181587.901,,,0
2538,2016-01-02,54815.97469,1640.157286,,,0,,,0,2021-12-23,50784.53906,189638.9078,,,0
2539,2016-01-02,54815.97469,1640.157286,,,0,,,0,2021-12-24,50822.19531,189779.5233,,,0
2540,2016-01-02,54815.97469,1640.157286,,,0,,,0,2021-12-25,50429.85938,188314.4679,,,0
2541,2016-01-03,54815.97469,1640.157286,,,0,,,0,2021-12-26,50809.51563,189732.1749,,,0
2542,2016-01-03,55063.81942,1647.573086,,,0,,,0,2021-12-27,50640.41797,189100.7329,,,0
2543,2016-01-03,54563.81942,1632.612509,,,0,,,0,2021-12-28,47588.85547,177705.6313,,,0
2544,2016-01-03,54563.81942,1632.612509,,,0,,,0,2021-12-29,46444.71094,173433.183,,,0
2545,2016-01-03,54063.81942,1617.651931,,,0,,,0,2021-12-30,47178.125,176171.8874,,,0
2546,2016-01-03,54063.81942,1617.651931,,,0,,,0,2021-12-31,46306.44531,172916.8734,,,0
2547,2016-01-03,54063.81942,1617.651931,,,0,,,0,2022-01-01,47686.8125,178071.4211,,,0
2548,2016-01-03,54227.70316,1622.555522,,,0,,,0,2022-01-02,47345.21875,176795.8465,,,0
2549,2016-01-04,54227.70316,1622.555522,,,0,,,0,2022-01-03,46458.11719,173483.2444,,,0
2550,2016-01-04,54227.70316,1622.555522,,,0,,,0,2022-01-04,45897.57422,171390.0728,,,0
2551,2016-01-04,54657.74702,1635.422931,,,0,,,0,2022-01-05,43569.00391,162694.7584,,,0
2552,2016-01-04,54657.74702,1635.422931,,,0,,,0,2022-01-06,43160.92969,161170.9335,,,0
2553,2016-01-04,54657.74702,1635.422931,,,0,,,0,2022-01-07,41557.90234,155184.9314,,,0
2554,2016-01-04,54895.06953,1642.523895,,,0,,,0,2022-01-08,41733.94141,155842.294,,,0
2555,2016-01-04,54895.06953,1642.523895,,,0,,,0,2022-01-09,41911.60156,156505.71,,,0
2556,2016-01-04,55445.3184,1658.987977,,,0,,,0,2022-01-10,41821.26172,156168.3643,,,0
2557,2016-01-04,55445.3184,1658.987977,,,0,,,0,2022-01-11,42735.85547,159583.6273,,,0
2558,2016-01-04,55195.3184,1651.507688,,,0,,,0,2022-01-12,43949.10156,164114.1137,,,0
2559,2016-01-05,55195.3184,1651.507688,,,0,,,0,2022-01-13,42591.57031,159044.8397,,,0
2560,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-14,43099.69922,160942.2875,,,0
2561,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-15,43177.39844,161232.4308,,,0
2562,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-16,43113.87891,160995.2371,,,0
2563,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-17,42250.55078,157771.4094,,,0
2564,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-18,42375.63281,158238.489,,,0
2565,2016-01-05,55436.80196,1658.733155,,,0,,,0,2022-01-19,41744.32813,155881.0799,,,0
2566,2016-01-05,54936.80196,1643.772577,,,0,,,0,2022-01-20,40680.41797,151908.2417,,,0
2567,2016-01-05,54936.80196,1643.772577,,,0,,,0,2022-01-21,36457.31641,136138.3955,,,0
2568,2016-01-05,54686.80196,1636.292289,,,0,,,0,2022-01-22,35030.25,130809.4643,,,0
2569,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-23,36276.80469,135464.3312,,,0
2570,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-24,36654.32813,136874.0739,,,0
2571,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-25,36954.00391,137993.119,,,0
2572,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-26,36852.12109,137612.6696,,,0
2573,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-27,37138.23438,138681.0698,,,0
2574,2016-01-05,54436.80196,1628.812,,,0,,,0,2022-01-28,37784.33203,141093.7185,,,0
2575,2016-01-06,54436.80196,1628.812,,,0,,,0,2022-01-29,38138.17969,142415.0514,,,0
2576,2016-01-06,54621.85396,1634.348969,,,0,,,0,2022-01-30,37917.60156,141591.3717,,,0
2577,2016-01-06,54621.85396,1634.348969,,,0,,,0,2022-01-31,38483.125,143703.1413,,,0
2578,2016-01-06,54621.85396,1634.348969,,,0,,,0,2022-02-01,38743.27344,144674.584,,,0
2579,2016-01-06,54621.85396,1634.348969,,,0,,,0,2022-02-02,36952.98438,137989.3118,,,0
2580,2016-01-06,54121.85396,1619.388392,,,0,,,0,2022-02-03,37154.60156,138742.1879,,,0
2581,2016-01-06,54121.85396,1619.388392,,,0,,,0,2022-02-04,41500.875,154971.9807,,,0
2582,2016-01-06,54363.33752,1626.613859,,,0,,,0,2022-02-05,41441.16406,154749.009,,,0
2583,2016-01-06,54113.33752,1619.13357,,,0,,,0,2022-02-06,42412.43359,158375.9099,,,0
2584,2016-01-06,54113.33752,1619.13357,,,0,,,0,2022-02-07,43840.28516,163707.7731,,,0
2585,2016-01-07,54113.33752,1619.13357,,,0,,,0,2022-02-08,44118.44531,164746.4748,,,0
2586,2016-01-07,53613.33752,1604.172992,,,0,,,0,2022-02-09,44338.79688,165569.3085,,,0
2587,2016-01-07,53951.41451,1614.288647,,,0,,,0,2022-02-10,43565.11328,162680.2301,,,0
2588,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-11,42407.9375,158359.1207,,,0
2589,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-12,42244.46875,157748.698,,,0
2590,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-13,42197.51563,157573.3663,,,0
2591,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-14,42586.91797,159027.467,,,0
2592,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-15,44575.20313,166452.0933,,,0
2593,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-16,43961.85938,164161.7538,,,0
2594,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-17,40538.01172,151376.4703,,,0
2595,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-18,40030.97656,149483.1068,,,0
2596,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-19,40122.15625,149823.5887,,,0
2597,2016-01-07,53701.41451,1606.808358,,,0,,,0,2022-02-20,38431.37891,143509.9118,,,0
2598,2016-01-07,53973.3481,1614.944925,,,0,,,0,2022-02-21,37075.28125,138445.9911,,,0
2599,2016-01-08,53973.3481,1614.944925,,,0,,,0,2022-02-22,38286.02734,142967.1421,,,0
2600,2016-01-08,53973.3481,1614.944925,,,0,,,0,2022-02-23,37296.57031,139272.3256,,,0
2601,2016-01-08,53973.3481,1614.944925,,,0,,,0,2022-02-24,38332.60938,143141.088,,,0
2602,2016-01-08,53973.3481,1614.944925,,,0,,,0,2022-02-25,39214.21875,146433.1813,,,0
2603,2016-01-08,53473.3481,1599.984347,,,0,,,0,2022-02-26,39105.14844,146025.8925,,,0
2604,2016-01-08,53473.3481,1599.984347,,,0,,,0,2022-02-27,37709.78516,140815.3466,,,0
2605,2016-01-08,53473.3481,1599.984347,,,0,,,0,2022-02-28,43193.23438,161291.5652,,,0
2606,2016-01-08,53223.3481,1592.504058,,,0,,,0,2022-03-01,44354.63672,165628.4574,,,0
2607,2016-01-08,53223.3481,1592.504058,,,0,,,0,2022-03-02,43924.11719,164020.8174,,,0
2608,2016-01-08,53223.3481,1592.504058,,,0,,,0,2022-03-03,42451.78906,158522.8706,,,0
2609,2016-01-08,53223.3481,1592.504058,,,0,,,0,2022-03-04,39137.60547,146147.0931,,,0
2610,2016-01-08,53223.3481,1592.504058,,,0,,,0,2022-03-05,39400.58594,147129.111,,,0
2611,2016-01-09,53223.3481,1592.504058,,,0,,,0,2022-03-06,38419.98438,143467.3625,,,0
2612,2016-01-09,52973.3481,1585.02377,,,0,,,0,2022-03-07,38062.03906,142130.7282,,,0
2613,2016-01-09,52973.3481,1585.02377,,,0,,,0,2022-03-08,38737.26953,144652.1643,,,0
2614,2016-01-09,52973.3481,1585.02377,,,0,,,0,2022-03-09,41982.92578,156772.0479,,,0
2615,2016-01-09,52973.3481,1585.02377,,,0,,,0,2022-03-10,39437.46094,147266.8091,,,0
2616,2016-01-09,53234.4223,1592.835411,,,0,,,0,2022-03-11,38794.97266,144867.6384,,,0
2617,2016-01-09,53234.4223,1592.835411,,,0,,,0,2022-03-12,38904.01172,145274.8106,,,0
2618,2016-01-09,52984.4223,1585.355122,,,0,,,0,2022-03-13,37849.66406,141337.6805,,,0
2619,2016-01-09,52984.4223,1585.355122,,,0,,,0,2022-03-14,39666.75391,148123.0317,,,0
2620,2016-01-09,53179.22749,1591.183919,,,0,,,0,2022-03-15,39338.78516,146898.3354,,,0
2621,2016-01-09,53179.22749,1591.183919,,,0,,,0,2022-03-16,41143.92969,153639.0806,,,0
2622,2016-01-09,52929.22749,1583.70363,,,0,,,0,2022-03-17,40951.37891,152920.0602,,,0
2623,2016-01-09,52929.22749,1583.70363,,,0,,,0,2022-03-18,41801.15625,156093.2867,,,0
2624,2016-01-09,52929.22749,1583.70363,,,0,,,0,2022-03-19,42190.65234,157547.7375,,,0
2625,2016-01-09,52679.22749,1576.223341,,,0,,,0,2022-03-20,41247.82422,154027.0421,,,0
2626,2016-01-09,52679.22749,1576.223341,,,0,,,0,2022-03-21,41077.99609,153392.8723,,,0
2627,2016-01-09,52679.22749,1576.223341,,,0,,,0,2022-03-22,42358.80859,158175.6642,,,0
2628,2016-01-09,52679.22749,1576.223341,,,0,,,0,2022-03-23,42892.95703,160170.2738,,,0
2629,2016-01-09,53099.52109,1588.799011,,,0,,,0,2022-03-24,43960.93359,164158.2967,,,0
2630,2016-01-09,53099.52109,1588.799011,,,0,,,0,2022-03-25,44348.73047,165606.4024,,,0
2631,2016-01-10,53886.55812,1612.348069,,,0,,,0,2022-03-26,44500.82813,166174.3633,,,0
2632,2016-01-10,53886.55812,1612.348069,,,0,,,0,2022-03-27,46820.49219,174836.42,,,0
2633,2016-01-10,53386.55812,1597.387491,,,0,,,0,2022-03-28,47128.00391,175984.7259,,,0
2634,2016-01-10,53386.55812,1597.387491,,,0,,,0,2022-03-29,47465.73047,177245.8597,,,0
2635,2016-01-10,52886.55812,1582.426913,,,0,,,0,2022-03-30,47062.66406,175740.7348,,,0
2636,2016-01-10,52886.55812,1582.426913,,,0,,,0,2022-03-31,45538.67578,170049.8793,,,0
2637,2016-01-10,52886.55812,1582.426913,,,0,,,0,2022-04-01,46281.64453,172824.2627,,,0
2638,2016-01-10,52886.55812,1582.426913,,,0,,,0,2022-04-02,45868.94922,171283.1817,,,0
2639,2016-01-10,53523.39913,1601.481932,,,0,,,0,2022-04-03,46453.56641,173466.251,,,0
2640,2016-01-10,53523.39913,1601.481932,,,0,,,0,2022-04-04,45996.07031,171757.8755,,,0
2641,2016-01-10,53523.39913,1601.481932,,,0,,,0,,,0,,,0
2642,2016-01-10,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2643,2016-01-11,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2644,2016-01-11,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2645,2016-01-11,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2646,2016-01-11,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2647,2016-01-11,53273.39913,1594.001643,,,0,,,0,,,0,,,0
2648,2016-01-11,53536.75383,1601.88152,,,0,,,0,,,0,,,0
2649,2016-01-11,53286.75383,1594.401231,,,0,,,0,,,0,,,0
2650,2016-01-11,53286.75383,1594.401231,,,0,,,0,,,0,,,0
2651,2016-01-12,53286.75383,1594.401231,,,0,,,0,,,0,,,0
2652,2016-01-12,53286.75383,1594.401231,,,0,,,0,,,0,,,0
2653,2016-01-12,53036.75383,1586.920942,,,0,,,0,,,0,,,0
2654,2016-01-12,53036.75383,1586.920942,,,0,,,0,,,0,,,0
2655,2016-01-12,53036.75383,1586.920942,,,0,,,0,,,0,,,0
2656,2016-01-12,53036.75383,1586.920942,,,0,,,0,,,0,,,0
2657,2016-01-12,53036.75383,1586.920942,,,0,,,0,,,0,,,0
2658,2016-01-12,53182.08784,1591.269504,,,0,,,0,,,0,,,0
2659,2016-01-12,53668.39737,1605.820447,,,0,,,0,,,0,,,0
2660,2016-01-12,53668.39737,1605.820447,,,0,,,0,,,0,,,0
2661,2016-01-12,53168.39737,1590.859869,,,0,,,0,,,0,,,0
2662,2016-01-12,53377.79907,1597.12541,,,0,,,0,,,0,,,0
2663,2016-01-12,52877.79907,1582.164832,,,0,,,0,,,0,,,0
2664,2016-01-12,52877.79907,1582.164832,,,0,,,0,,,0,,,0
2665,2016-01-12,52877.79907,1582.164832,,,0,,,0,,,0,,,0
2666,2016-01-12,52877.79907,1582.164832,,,0,,,0,,,0,,,0
2667,2016-01-13,53237.33032,1592.922423,,,0,,,0,,,0,,,0
2668,2016-01-13,53237.33032,1592.922423,,,0,,,0,,,0,,,0
2669,2016-01-13,52737.33032,1577.961845,,,0,,,0,,,0,,,0
2670,2016-01-13,52737.33032,1577.961845,,,0,,,0,,,0,,,0
2671,2016-01-13,52737.33032,1577.961845,,,0,,,0,,,0,,,0
2672,2016-01-13,53241.67834,1593.05252,,,0,,,0,,,0,,,0
2673,2016-01-13,52741.67834,1578.091943,,,0,,,0,,,0,,,0
2674,2016-01-13,52741.67834,1578.091943,,,0,,,0,,,0,,,0
2675,2016-01-14,52741.67834,1578.091943,,,0,,,0,,,0,,,0
2676,2016-01-14,52741.67834,1578.091943,,,0,,,0,,,0,,,0
2677,2016-01-14,52491.67834,1570.611654,,,0,,,0,,,0,,,0
2678,2016-01-14,52491.67834,1570.611654,,,0,,,0,,,0,,,0
2679,2016-01-14,52491.67834,1570.611654,,,0,,,0,,,0,,,0
2680,2016-01-14,52241.67834,1563.131365,,,0,,,0,,,0,,,0
2681,2016-01-14,52241.67834,1563.131365,,,0,,,0,,,0,,,0
2682,2016-01-14,51991.67834,1555.651076,,,0,,,0,,,0,,,0
2683,2016-01-14,51741.67834,1548.170788,,,0,,,0,,,0,,,0
2684,2016-01-14,51741.67834,1548.170788,,,0,,,0,,,0,,,0
